US	46517575	R1DTJK8CU29JUH	B00H9A60O4	608720080	Avast Free Antivirus 2015 [Download]	Digital_Software	5	0	0	N	N	Never have had a problem!	For what I need, this is the best for me. I never have undetected viruses or any of their subsequent problems.	2014-06-05
US	37320239	R1K0HJCSMF9J1A	B009HBCU9W	194449368	TurboTax Deluxe Federal + E-File + State 2012	Digital_Software	4	0	0	N	Y	As Advertised	As Advertised	2014-07-11
US	41639615	RYZGLD8848E81	B00E7X9RUK	109813655	Quicken Deluxe 20	Digital_Software	1	0	0	N	Y	Total garbage. Locks up when trying to import data files	Total garbage. Locks up when trying to import data files. Crashes routinely. Will never buy this again. Pena and paper are better.	2014-08-16
US	15219804	R31K9FC2YUZZC6	B001228DJ0	174867014	The Big Chase (Album Version)	Digital_Music_Purchase	5	0	0	N	Y	They don't make stuff like this anymore!	All the good reviews you've read about this item are true. I can't say more about it except... why don't animation producers put this much effort into their work these days? A great film based on one of the greatest animated series in recent history, and an awesome score to go with it. This isn't some synthisized stuff. This was done with a whole orchestra. The music really helps to feel the emotions exuded by the film. I'm impressed by this. You will be too.	2009-05-22
US	16799466	R27JIF20P6ITR0	B001DDYNLK	276818692	Pushin' Me Away	Digital_Music_Purchase	5	0	0	N	N	LOVE THIS SONG!!	I love the way this song starts. the lyrics are great and the beat is awsome overall great song!!	2009-07-04
US	38021268	RFDEFF7NPAIMB	B0013DDOWY	740345098	In This Skin (Standard Package)	Digital_Music_Purchase	4	1	2	N	N	Strong Album and a Good listen	Okay I have always thought that Jessica could sing. Sometimes it's a little over done, but she does have the vocal chops to sing a lot better then most. I feel she could find better production to make her stuff more mainstream. But enough of that on with the album reviews.    I first saw this album in my best friend's cd collection. I had to listen to it since it was a free listen. I really enjoyed it a lot. She sounds strong and the songs are well produced. They sound less poppy and more mature. You can tell she really puts herself into these songs. Her voice really shines on the songs like I Have Loved You, Underneath, Don't Have to Let Go(This is one of my  FAVS!!!!) and My Way Home. The album is filled with a lot of slower stuff. So if you are in the mood to just relax, it`s best for that.     My personal favorite is Everyday See You. It has a very refreshing feel to it. Her voice sounds so sweet and you can tell she is having a great time thinking about whoever this great guy is.It's Nick at this point obviously.) The great thing about this album I feel is she shows that her music is all about 2 things. One which is showing her vocals are to reckon with and 2 she is deeply delved into the messages in her songs and truly feels them with each word uttered.     This is a solid album for anyone who loves ballads and slower numbers. Grab it. I feel this is her best work. Public Affair is more upbeat but I don't think it beats this album. These songs are well produced, and I believe they will stand the test of time. I was just listening to her album yesterday and it doesn't sound dated at all.	2009-07-09
US	44391358	R38ZQCLA4XWL90	B002M6DIW2	56132893	Six Pack (Amazon Exclusive)	Digital_Music_Purchase	4	32	34	N	Y	They're back!	While waiting impatiently for their next holiday album, I was delighted to see that Straight No Chaser had released an EP.  I listened to the samples, then downloaded the entire group of songs.  They've been playing on rotation all evening, and I still can't get enough of a couple of them.<br /><br />The good:  The harmonies are tight, music is lovely, and the songs \\"I'm Yours/Somewhere Over The Rainbow\\" and \\"Signed, Sealed, and Delivered\\" are absolutely delightful.  I've never heard a version of \\"Rainbow\\" that I've liked--even Judy Garland sounded sappy, IMHO--but this was a pleasant surprise.  \\"You Send Me\\" and \\"Can't Take My Eyes Off Of You\\" are charming, and a joy to listen to, although they don't sparkle quite as much as the other two songs I mentioned. They're still excellent, and I'd love to see them performed live, I was just hoping for something that had more snap.<br /><br />The bad:  \\"Rehab\\" was surprisingly flat, for Straight No Chaser.  It's very well done, but I expected it to be more exuberant.  \\"Man Who Can't Be Moved\\" is truly beautiful, it's just bloody sad, and after a few listens, I clicked it off on the iPod lineup.  For those not looking for peppy happy music, you'll love it.<br /><br />Conclusion:  The entire EP is well worth purchasing, this is the Straight No Chaser that we all fell in love with, and it's enough of their gorgeous sound in a non-holiday format to keep fans happy until their next album, Christmas Cheers, comes out.  Some of the songs are mellower than the fan favorite \\"Twelve Days of Christmas\\", but they're all very good. Buy it, you won't regret it!	2009-09-02
US	36587912	R38GHYFCHHZ82W	B002TMOMI8	233141891	Saturn (Radio Edit)	Digital_Music_Purchase	5	2	2	N	Y	Let's go club on Saturn	ASA is a fresh new HIP-HOP recording artist that is about to explode onto the international music scene with this SMASH Hit \\"SATURN\\".  Her lyrics are purely innovative and visceral.  Just listening to the song once will get you addicted to her sound and it will make you want to hit repeat so you can hear it again & again.  It's like imagining the sound of being in the coolest club in the universe and you're in the center of the super-packed dancefloor on the weekend. Enjoy this record!	2009-10-23
US	48233304	R3G5RFHV99DW6W	B0030AHDAC	465931532	Invisible	Digital_Music_Purchase	5	1	1	N	N	Tatiana Scores With New Single	She NEVER ceases to impress with her music. I love Brianna Tatiana, her music, and this new single. It is poignant, catchy, melodic, beautiful, easy to relate to, and well-performed. Absolutely buy it whether you are a fan of her as a person or not.     Los Angeles loves Brianna Tatiana!	2009-12-12
US	40900328	R8TWLVXXGQTVS	B001BGJ0Y4	150748109	Silhouettes in Sunsets	Digital_Music_Purchase	5	0	0	N	N	Alexandria's review	The acoustics are beautiful :) I need to get my uncle to listen to him sing.	2010-01-07
US	34217271	R14TS8F95M3ZP3	B00124FS64	568155444	Some Days You Eat The Bear And Some Days The Bear Eats You	Digital_Music_Purchase	4	3	5	N	N	Hi to two old friends	To me Iain Matthews has always been one of those performers that makes good records but not great records.  Along with the Plainsong album In Search Of Amelia Earhart, these were the first of his albums I heard - and there are some great songs on all of them.  But, for me, there is not enough quality in depth to make them stand out records.  I think the problem is partly in the crossover from folk to rock or country-rock, illustrated most clearly in Old Man At The Mill.  Other reviewers see it differently but, despite the quality of the playing, it's a song that I can't relate to at all, which is my problem with traditional folk music in general.  Country has a similar effect on me - often quoted as being three chords and the truth, I find traditional country more often sounds like three chords and some cliches.  Don't get me wrong, I am a big fan of contemporary country where lyrics get more deeply into the subject matter than, \\"My woman's been untrue, she's gone and found somebody knew\\" (Blue Blue Day).  For me the strongest tracks on Valley Hi are Iain's own Keep On Sailing and his stellar (probably the best) cover of These Days.  The other tracks are also-rans and, again, contrary to other reviews, I find Nesmith's production unsubtle to say the least.  For me Some Days You Eat The Bear is a better record, not muddy in production as another reviewer has said, and side one is as good a side of music as Iain has recorded.  Ol' 55 was not recorded three years later by The Eagles, their On The Border album was released the same year as Some Days.. I Don't Want To Talk About It is a far better version than Rod Stewart's and I believe Rod would not have recorded it if it hadn't been for this version.  And then Everything But The Girl wouldn't have done it either....  A Wailing Goodbye is a grower, and a fine tribute to Gram Parsons, followed by a more subtle version of Keep On Sailing and a great cover of Gene Clark's Tried So Hard.      These records do illustrate what a fine pure voice Matthews has and that he has an ear for a good song, and that this ear has possibly influenced other artists.  I give four stars rather than three mainly because the two albums in one package is hard to resist.	2010-01-17
US	10944613	R3OOOMKKT5N6TL	B001U44VN2	169660207	Vanology	Digital_Music_Purchase	5	0	0	N	N	Vanology	Vanology is a beautiful compilation of sensual, heartwarming music that you will love to listen to on a long road trip or at home with the one you love. All I can say it GET IT!!! You will not be disappointed. Van's vocals are soothingly amazing!!!	2010-02-04
US	10521861	R217IFFNG3KOSG	B001230WJ8	794931262	Cupid's Chokehold / Breakfast In America	Digital_Music_Purchase	5	0	0	N	Y	Love this song	It makes me laugh it is just so cute...it says that this girl is a perfect ten yet he states shes not much of a girlfriend. It just is a fun song.	2010-02-20
US	15433360	R3TWLGHSSWIJ5V	B000X7R83C	685641488	Apple AC Wall Adapter	Home Entertainment	5	0	0	N	Y	Good fit, excellent replacement!	I saw alot of reviews that said that the replacement duck heads did not fit exactly (their edges did not match the edges of the batteries, etc) so I was very pleased when these fit perfectly and looked identical to the originals. Great price!!! Great  fit!	2011-05-10
US	20450245	R2B3MTJSF94KV0	B0039RV0AU	250232016	LG 42LE5500 42-Inch 1080p 120Hz LED Plus LCD HDTV	Home Entertainment	5	1	1	N	N	Elegant Picture & Design!!!	Pros - Gorgeous purple color tint around exterior frame and table stand. Best remote I've used with an LCD TV. The picture quality is extremely bright and clear.    Cons - The sound quality is mediocre with weak-sounding speakers in the rear facing back toward the wall. Not much bass and it sounds pretty empty for a TV that costs this much. You should use external speakers.	2011-07-27
US	50080062	R1MFHFP18PLVA6	B002Q4U9PY	11169034	Patriot Box Office 1080p High-Definition Media Player PCMPBO25 (Black)	Home Entertainment	4	2	2	N	N	SUBTITLES!  These folks LOVE SUBTITLES!  SUBTITLES!!  Oh YEAH!	EDIT:  1/5/2012  The nice folks at Patriot have released \\"new\\" firmware that fixes the subtitles issue.  Actually, they fixed that some time ago but I just now noticed I had this old review and wanted to update that.  It still pauses slightly on some certain MKV files with a lot of audio.  And the network doesn't seem to be as fast as I would expect.  But that's the only problems I have.  Bumped from 3 to 4 stars.  Original Review:  box is pretty small and easy to set up.  Doesn't make any noise.  Perhaps a bit slow to start up and shut down, but a minor complaint.  Plays most every video and audio I've put by it.  But it does have one annoying feature.  The very first firmware version it shipped with had subtitles enabled by default.  I mean, obviously everyone wants subtitles if they are available, right?  I thought not.  Fortunately they provided the ability to turn them off in the menu.  One learned right quick how to access that menu option.  The current firmware version not only enables them by default, but reenabled them when one turns them off.  So you fire up your movie, roll your eyes at the text, hit pause, go to menu, select subtitles, scroll through all the languages to get to off, hit enter, close the menu, hit play and Bingo!  subtitles are reenabled because Patriot just KNOWS you want them.  Just because you accidentally turned them off is no reason to stop your audience from enjoying some nice white text blasted across half the screen.  So you do it again.  You hit pause, you select menu, you hit subtitles, you scroll through all the languages to off.  You hit enter.  You close the menu.  You hit play.  Bingo!  Subtitles are reenabled!  Yay!	2011-08-05
US	18067788	R22XSOJV5RNX8W	B005CXIQXI	278158531	JAVOedge Tweed Flip Case for the Barnes and Noble Nook Touch Reader - Latest Generation	Home Entertainment	5	4	4	N	Y	Excellent case	With the nook simple touch still being so new, there aren't a lot of gender neutral case options. I think the tweed design on this case complimented with dark brown faux leather accents is a great alternative to the plain black cases, and probably less tempting to wood-be thieves. The case fits the nook snugly and has cut outs to access all the areas that you might need to access. The front flap and the flip out stand on the back are secured in place with magnets that seem to be the perfect strength to keep it shut when it needs to be. The materials are sturdy enough to provide good protection and durability and the workmanship  seems to be good quality. Overall, 5 stars, very good case.   The only slight complaints I have with the case are:  1) that the faux leather strips that run adjacent to the page forward and page back buttons are just a little bit in the way, the buttons are still usable though. I rarely use the buttons and would deduct 1/10th of one star from my review for this slight annoyance.  2) overpriced, 30$ for a tiny little case that can fit in a large pocket seems a bit excessive.	2011-09-03
US	14989847	R2XGGRQ9MRQ1DH	B004OOQ8CW	603932134	LG 1080p 60Hz LCD HDTV	Home Entertainment	1	12	63	N	Y	poor protection of packaging	our tv got damaged due to the poor packaging. the screen was broken and it burned inside.  it was an awful experience  suck!!!!!	2011-09-06
US	38224454	R25BBAYZB3A8CQ	B004LNFJCQ	761876214	Panasonic Integrated-Wi-Fi 3D Blu-Ray DVD Player	Home Entertainment	5	2	2	N	Y	Flawless 3D, great features, working apps though few of them	I purchased this for the 3D. It does exactly that and does it well. All of my blu-ray movies look better than they did through my PC. The features are great and it plays full 1080p 3D on my LG HDTV. TrueHD playback, fully compatible with my receiver and my TV. It doesn't look bad and functions well. The apps work much better on this player than on my TV. I wish it had more apps though. It has a dedicated red netflix button on the remote which I don't like much. I would ditch the remote and just use my receiver remote but there are buttons that don't work on other remotes so you'll need to keep it around. Other than that, great player and a decent price.	2011-10-30
US	31458747	RKLJUF56Q3HL8	B004NOXMJK	253231092	Sharp LC60LE835U Quattron 60-inch 1080p 240 Hz 3D LED-LCD HDTV, Black (2011 Model)	Home Entertainment	5	6	7	N	N	Picture Quality Without Peer	I spent a huge amount of time comparing 60 inch TV's on paper. On PAPER, this TV was merely competitive in terms of features and price. Its only when I actually went and saw it live and in person along side dozens of other sets on a show room wall... did I come to the realization that there was no comparison. This set was by far the best in it class. It even rivalled the top of the line LEDs cost $1000 more.   The Sharp Quattron is strikingly vivid - so life like, in fact, that we often comment that its just like being on the set of our favorite sitcom, or sitting in an IMAX theater watching \\"Blue Planet\\" in HD. The colors, particularly colors that include yellow, are \\"true to life.\\"   But frankly none of that matters - what matters is how it looks when watching football. This is where it REALLY excels. Maybe its the extra yellow capable pixels, don't know... aall I know is the grass looks more real than the real grass I see outside my window (\\"grass is always greener on the others side of the scree?\\". The acuity of the picture is so sharp that I can actually see and make the \\"close calls\\" in most football games before the announcers or the refs. Absolutely no blur or ghoasting even watching Sammy Watkins run.  Oh, and I'm finally watching hockey for the first time in a long time because NOW, I can actually see and follow the puck.  The only problem is, now all my friends (who all own their own HD big screens) want to come to my house to watch the game. The beer bill is killing me. But the \\"ews\\" and \\"awes\\" and comments about how great the picture is make it all worth while.  BTW if you think this review is a little too \\"gushy\\" to be real, I can assure you it's not. Nine time out of ten when I write a review its to warn fellow consumers about some \\"horrible\\" product or truly bad online shopping experienc. But its also the reason that I bother to take the time to write about that one in 10 products GOOD products that truely stands out.... in this case... head and shoulders above the pack. The Sharp Quattron is one of those products.   So much so, that I'm about to buy another. I couldn't be more please with my purchase. Good Show Sharp! But don't take more word for it... do yourself a favor and see it for yourself. You'll be blown away just like I was.  Happy Viewing!  BBBoy	2011-11-05
US	24292632	R35M3V03ZMLZMM	B008P2O7JU	896034511	16GB Accessories Kit For Fuji Fujifilm FinePix XP200, XP170, XP150, XP100 Waterproof Digital Camera Includes 16GB High Speed SD Memory Card + Extended Replacement (1100maH) NP-50 Battery + AC/DC Charger + Micro HDMI Cable + Float Strap + Deluxe Case +More	Camera	1	0	0	N	Y	Wasted my money	My first bad review... SD card did not work, the float strap... I've no idea how it attaches to your person and it's cheaply made, the tripod is cute but I think it's too small for my XP200, I'm disappointed... Should have ordered separately or gone to the camera shop to start with.	2013-12-10
US	17309199	R3QHNB0FAT8LKB	B007976A4C	134973646	Tornado Pepper Spray- Bear Spray 9 ounce	Camera	5	7	7	N	Y	Very effective on Dogs	Dogs will run the other way.  Fogger dispenses a 10' dia. cloud of pepper that quickly envelops the attacker and immediately causes irritation to the eyes.  Charging 60 lb. dogs easily discouraged.	2013-12-25
